,close,AktienID
2009-06-05,"11,149999618530273",7
2009-06-08,"11,149999618530273",7
2009-06-09,"11,149999618530273",7
2009-06-10,"11,649999618530273",7
2009-06-11,"11,649999618530273",7
2009-06-12,"11,649999618530273",7
2009-06-15,"11,25",7
2009-06-16,"11,25",7
2009-06-17,"11,25",7
2009-06-18,"11,25",7
2009-06-19,"11,25",7
2009-06-22,"11,25",7
2009-06-23,"11,25",7
2009-06-24,"11,25",7
2009-06-25,"11,25",7
2009-06-26,"11,25",7
2009-06-29,"11,25",7
2009-06-30,"11,25",7
2009-07-01,"11,25",7
2009-07-02,"11,25",7
2009-07-06,"11,25",7
2009-07-07,"11,25",7
2009-07-08,"11,25",7
2009-07-09,"11,25",7
2009-07-10,"11,25",7
2009-07-13,"11,25",7
2009-07-14,"11,25",7
2009-07-15,"11,25",7
2009-07-16,"11,25",7
2009-07-17,"11,25",7
2009-07-20,"11,25",7
2009-07-21,"11,25",7
2009-07-22,"11,25",7
2009-07-23,"11,25",7
2009-07-24,"12,75",7
2009-07-27,"12,75",7
2009-07-28,"12,75",7
2009-07-29,"13,850000381469727",7
2009-07-30,"13,850000381469727",7
2009-07-31,"13,949999809265137",7
2009-08-03,"14,949999809265137",7
2009-08-04,"14,229999542236328",7
2009-08-05,"14,25",7
2009-08-06,"14,25",7
2009-08-07,"14,25",7
2009-08-10,"14,25",7
2009-08-11,"14,0",7
2009-08-12,"13,800000190734863",7
2009-08-13,"13,800000190734863",7
2009-08-14,"13,800000190734863",7
2009-08-17,"13,75",7
2009-08-18,"13,449999809265137",7
2009-08-19,"13,449999809265137",7
2009-08-20,"15,449999809265137",7
2009-08-21,"15,449999809265137",7
2009-08-24,"15,449999809265137",7
2009-08-25,"16,5",7
2009-08-26,"16,5",7
2009-08-27,"16,5",7
2009-08-28,"16,5",7
2009-08-31,"16,5",7
2009-09-01,"7,0",7
2009-09-02,"7,0",7
2009-09-03,"7,0",7
2009-09-04,"16,5",7
2009-09-08,"17,0",7
2009-09-09,"17,0",7
2009-09-10,"17,0",7
2009-09-11,"16,649999618530273",7
2009-09-14,"16,5",7
2009-09-15,"16,5",7
2009-09-16,"16,5",7
2009-09-17,"16,5",7
2009-09-18,"16,0",7
2009-09-21,"16,0",7
2009-09-22,"16,0",7
2009-09-23,"16,0",7
2009-09-24,"16,0",7
2009-09-25,"16,0",7
2009-09-28,"16,0",7
2009-09-29,"16,0",7
2009-09-30,"17,0",7
2009-10-01,"16,0",7
2009-10-02,"15,539999961853027",7
2009-10-05,"15,539999961853027",7
2009-10-06,"15,539999961853027",7
2009-10-07,"15,539999961853027",7
2009-10-08,"15,539999961853027",7
2009-10-09,"15,539999961853027",7
2009-10-12,"15,539999961853027",7
2009-10-13,"15,539999961853027",7
2009-10-14,"15,539999961853027",7
2009-10-15,"16,75",7
2009-10-16,"16,75",7
2009-10-19,"14,9399995803833",7
2009-10-20,"14,9399995803833",7
2009-10-21,"14,9399995803833",7
2009-10-22,"14,9399995803833",7
2009-10-23,"14,9399995803833",7
2009-10-26,"14,9399995803833",7
2009-10-27,"14,9399995803833",7
2009-10-28,"14,9399995803833",7
2009-10-29,"14,9399995803833",7
2009-10-30,"14,9399995803833",7
2009-11-02,"14,9399995803833",7
2009-11-03,"14,9399995803833",7
2009-11-04,"14,9399995803833",7
2009-11-05,"16,200000762939453",7
2009-11-06,"16,200000762939453",7
2009-11-09,"16,200000762939453",7
2009-11-10,"16,0",7
2009-11-11,"16,0",7
2009-11-12,"16,0",7
2009-11-13,"16,0",7
2009-11-16,"16,0",7
2009-11-17,"16,0",7
2009-11-18,"16,0",7
2009-11-19,"16,0",7
2009-11-20,"16,0",7
2009-11-23,"16,0",7
2009-11-24,"16,5",7
2009-11-25,"16,5",7
2009-11-27,"16,5",7
2009-11-30,"16,5",7
2009-12-01,"16,5",7
2009-12-02,"17,5",7
2009-12-03,"17,5",7
2009-12-04,"17,5",7
2009-12-07,"17,5",7
2009-12-08,"17,5",7
2009-12-09,"18,25",7
2009-12-10,"18,25",7
2009-12-11,"18,25",7
2009-12-14,"18,25",7
2009-12-15,"18,25",7
2009-12-16,"18,25",7
2009-12-17,"18,25",7
2009-12-18,"18,25",7
2009-12-21,"17,0",7
2009-12-22,"17,0",7
2009-12-23,"17,0",7
2009-12-24,"17,0",7
2009-12-28,"17,0",7
2009-12-29,"17,0",7
2009-12-30,"17,0",7
2009-12-31,"17,0",7
2010-01-04,"17,0",7
2010-01-05,"17,75",7
2010-01-06,"17,75",7
2010-01-07,"17,75",7
2010-01-08,"17,75",7
2010-01-11,"17,25",7
2010-01-12,"17,25",7
2010-01-13,"17,75",7
2010-01-14,"17,0",7
2010-01-15,"16,760000228881836",7
2010-01-19,"16,799999237060547",7
2010-01-20,"16,25",7
2010-01-21,"16,25",7
2010-01-22,"15,75",7
2010-01-25,"16,0",7
2010-01-26,"16,0",7
2010-01-27,"15,75",7
2010-01-28,"15,75",7
2010-01-29,"17,350000381469727",7
2010-02-01,"16,950000762939453",7
2010-02-02,"16,950000762939453",7
2010-02-03,"16,75",7
2010-02-04,"16,84000015258789",7
2010-02-05,"16,84000015258789",7
2010-02-08,"16,84000015258789",7
2010-02-09,"17,25",7
2010-02-10,"17,0",7
2010-02-11,"17,0",7
2010-02-12,"17,0",7
2010-02-16,"17,0",7
2010-02-17,"17,0",7
2010-02-18,"17,0",7
2010-02-19,"17,0",7
2010-02-22,"17,0",7
2010-02-23,"17,0",7
2010-02-24,"17,5",7
2010-02-25,"17,5",7
2010-02-26,"17,5",7
2010-03-01,"17,5",7
2010-03-02,"17,5",7
2010-03-03,"17,5",7
2010-03-04,"17,75",7
2010-03-05,"17,850000381469727",7
2010-03-08,"18,5",7
2010-03-09,"17,600000381469727",7
2010-03-10,"17,700000762939453",7
2010-03-11,"17,5",7
2010-03-12,"17,5",7
2010-03-15,"17,5",7
2010-03-16,"17,25",7
2010-03-17,"17,600000381469727",7
2010-03-18,"17,600000381469727",7
2010-03-19,"17,600000381469727",7
2010-03-22,"17,600000381469727",7
2010-03-23,"17,600000381469727",7
2010-03-24,"18,0",7
2010-03-25,"18,0",7
2010-03-26,"19,149999618530273",7
2010-03-29,"18,5",7
2010-03-30,"18,5",7
2010-03-31,"18,0",7
2010-04-01,"19,5",7
2010-04-05,"19,5",7
2010-04-06,"19,75",7
2010-04-07,"19,40999984741211",7
2010-04-08,"19,40999984741211",7
2010-04-09,"19,799999237060547",7
2010-04-12,"19,649999618530273",7
2010-04-13,"19,649999618530273",7
2010-04-14,"19,649999618530273",7
2010-04-15,"19,75",7
2010-04-16,"19,75",7
2010-04-19,"19,75",7
2010-04-20,"19,75",7
2010-04-21,"19,75",7
2010-04-22,"20,0",7
2010-04-23,"20,0",7
2010-04-26,"21,0",7
2010-04-27,"20,649999618530273",7
2010-04-28,"21,0",7
2010-04-29,"21,450000762939453",7
2010-04-30,"21,25",7
2010-05-03,"22,0",7
2010-05-04,"22,0",7
2010-05-05,"21,149999618530273",7
2010-05-06,"19,0",7
2010-05-07,"18,899999618530273",7
2010-05-10,"20,0",7
2010-05-11,"20,5",7
2010-05-12,"20,899999618530273",7
2010-05-13,"21,5",7
2010-05-14,"22,299999237060547",7
2010-05-17,"22,299999237060547",7
2010-05-18,"21,579999923706055",7
2010-05-19,"21,579999923706055",7
2010-05-20,"20,5",7
2010-05-21,"20,5",7
2010-05-24,"20,5",7
2010-05-25,"18,700000762939453",7
2010-05-26,"18,700000762939453",7
2010-05-27,"20,399999618530273",7
2010-05-28,"20,399999618530273",7
2010-06-01,"19,899999618530273",7
2010-06-02,"19,899999618530273",7
2010-06-03,"20,0",7
2010-06-04,"19,75",7
2010-06-07,"19,75",7
2010-06-08,"19,299999237060547",7
2010-06-09,"19,350000381469727",7
2010-06-10,"19,350000381469727",7
2010-06-11,"19,0",7
2010-06-14,"19,799999237060547",7
2010-06-15,"19,799999237060547",7
2010-06-16,"20,5",7
2010-06-17,"20,75",7
2010-06-18,"20,75",7
2010-06-21,"20,75",7
2010-06-22,"20,75",7
2010-06-23,"20,520000457763672",7
2010-06-24,"20,520000457763672",7
2010-06-25,"20,649999618530273",7
2010-06-28,"20,649999618530273",7
2010-06-29,"20,200000762939453",7
2010-06-30,"21,25",7
2010-07-01,"19,799999237060547",7
2010-07-02,"19,799999237060547",7
2010-07-06,"19,799999237060547",7
2010-07-07,"19,399999618530273",7
2010-07-08,"19,0",7
2010-07-09,"19,450000762939453",7
2010-07-12,"21,0",7
2010-07-13,"19,75",7
2010-07-14,"19,149999618530273",7
2010-07-15,"19,299999237060547",7
2010-07-16,"19,0",7
2010-07-19,"19,0",7
2010-07-20,"19,0",7
2010-07-21,"20,25",7
2010-07-22,"20,25",7
2010-07-23,"20,25",7
2010-07-26,"19,200000762939453",7
2010-07-27,"19,200000762939453",7
2010-07-28,"20,0",7
2010-07-29,"20,0",7
2010-07-30,"20,549999237060547",7
2010-08-02,"21,799999237060547",7
2010-08-03,"21,600000381469727",7
2010-08-04,"21,600000381469727",7
2010-08-05,"21,600000381469727",7
2010-08-06,"21,5",7
2010-08-09,"21,5",7
2010-08-10,"20,299999237060547",7
2010-08-11,"20,299999237060547",7
2010-08-12,"20,299999237060547",7
2010-08-13,"20,299999237060547",7
2010-08-16,"20,299999237060547",7
2010-08-17,"20,299999237060547",7
2010-08-18,"20,299999237060547",7
2010-08-19,"22,5",7
2010-08-20,"20,100000381469727",7
2010-08-23,"20,200000762939453",7
2010-08-24,"20,200000762939453",7
2010-08-25,"20,200000762939453",7
2010-08-26,"20,200000762939453",7
2010-08-27,"19,5",7
2010-08-30,"19,399999618530273",7
2010-08-31,"19,899999618530273",7
2010-09-01,"20,5",7
2010-09-02,"20,5",7
2010-09-03,"20,5",7
2010-09-07,"20,600000381469727",7
2010-09-08,"21,149999618530273",7
2010-09-09,"21,149999618530273",7
2010-09-10,"21,149999618530273",7
2010-09-13,"22,25",7
2010-09-14,"22,790000915527344",7
2010-09-15,"22,25",7
2010-09-16,"22,0",7
2010-09-17,"22,549999237060547",7
2010-09-20,"22,950000762939453",7
2010-09-21,"22,950000762939453",7
2010-09-22,"23,200000762939453",7
2010-09-23,"22,799999237060547",7
2010-09-24,"23,649999618530273",7
2010-09-27,"23,799999237060547",7
2010-09-28,"23,899999618530273",7
2010-09-29,"23,899999618530273",7
2010-09-30,"23,899999618530273",7
2010-10-01,"24,5",7
2010-10-04,"24,399999618530273",7
2010-10-05,"24,5",7
2010-10-06,"25,0",7
2010-10-07,"24,5",7
2010-10-08,"24,5",7
2010-10-11,"24,5",7
2010-10-12,"24,0",7
2010-10-13,"25,0",7
2010-10-14,"25,68000030517578",7
2010-10-15,"25,600000381469727",7
2010-10-18,"25,649999618530273",7
2010-10-19,"24,0",7
2010-10-20,"24,0",7
2010-10-21,"24,0",7
2010-10-22,"24,75",7
2010-10-25,"24,75",7
2010-10-26,"24,75",7
2010-10-27,"24,75",7
2010-10-28,"25,739999771118164",7
2010-10-29,"26,25",7
2010-11-01,"27,25",7
2010-11-02,"27,0",7
2010-11-03,"28,0",7
2010-11-04,"29,25",7
2010-11-05,"28,75",7
2010-11-08,"28,75",7
2010-11-09,"28,75",7
2010-11-10,"28,75",7
2010-11-11,"29,399999618530273",7
2010-11-12,"29,649999618530273",7
2010-11-15,"29,649999618530273",7
2010-11-16,"28,549999237060547",7
2010-11-17,"29,200000762939453",7
2010-11-18,"29,399999618530273",7
2010-11-19,"29,760000228881836",7
2010-11-22,"29,760000228881836",7
2010-11-23,"26,5",7
2010-11-24,"28,75",7
2010-11-26,"26,799999237060547",7
2010-11-29,"26,450000762939453",7
2010-11-30,"26,450000762939453",7
2010-12-01,"28,049999237060547",7
2010-12-02,"27,5",7
2010-12-03,"28,0",7
2010-12-06,"28,0",7
2010-12-07,"28,700000762939453",7
2010-12-08,"27,850000381469727",7
2010-12-09,"28,700000762939453",7
2010-12-10,"28,06999969482422",7
2010-12-13,"27,549999237060547",7
2010-12-14,"27,5",7
2010-12-15,"27,5",7
2010-12-16,"27,5",7
2010-12-17,"27,0",7
2010-12-20,"27,25",7
2010-12-21,"27,799999237060547",7
2010-12-22,"27,799999237060547",7
2010-12-23,"29,0",7
2010-12-27,"27,200000762939453",7
2010-12-28,"27,200000762939453",7
2010-12-29,"27,25",7
2010-12-30,"27,25",7
2010-12-31,"27,690000534057617",7
2011-01-03,"26,0",7
2011-01-04,"27,40999984741211",7
2011-01-05,"27,40999984741211",7
2011-01-06,"29,969999313354492",7
2011-01-07,"29,799999237060547",7
2011-01-10,"29,25",7
2011-01-11,"29,25",7
2011-01-12,"30,25",7
2011-01-13,"30,549999237060547",7
2011-01-14,"30,549999237060547",7
2011-01-18,"30,600000381469727",7
2011-01-19,"30,90999984741211",7
2011-01-20,"30,90999984741211",7
2011-01-21,"29,0",7
2011-01-24,"29,0",7
2011-01-25,"29,360000610351562",7
2011-01-26,"30,059999465942383",7
2011-01-27,"30,100000381469727",7
2011-01-28,"30,100000381469727",7
2011-01-31,"30,100000381469727",7
2011-02-01,"30,25",7
2011-02-02,"30,25",7
2011-02-03,"30,25",7
2011-02-04,"30,25",7
2011-02-07,"28,799999237060547",7
2011-02-08,"28,799999237060547",7
2011-02-09,"28,799999237060547",7
2011-02-10,"26,309999465942383",7
2011-02-11,"26,149999618530273",7
2011-02-14,"27,700000762939453",7
2011-02-15,"27,700000762939453",7
2011-02-16,"26,440000534057617",7
2011-02-17,"26,440000534057617",7
2011-02-18,"26,440000534057617",7
2011-02-22,"26,540000915527344",7
2011-02-23,"25,299999237060547",7
2011-02-24,"25,299999237060547",7
2011-02-25,"25,299999237060547",7
2011-02-28,"26,0",7
2011-03-01,"26,5",7
2011-03-02,"26,5",7
2011-03-03,"26,5",7
2011-03-04,"26,5",7
2011-03-07,"26,649999618530273",7
2011-03-08,"26,649999618530273",7
2011-03-09,"28,5",7
2011-03-10,"28,5",7
2011-03-11,"27,0",7
2011-03-14,"27,399999618530273",7
2011-03-15,"27,0",7
2011-03-16,"27,25",7
2011-03-17,"27,100000381469727",7
2011-03-18,"27,100000381469727",7
2011-03-21,"27,149999618530273",7
2011-03-22,"28,25",7
2011-03-23,"28,549999237060547",7
2011-03-24,"29,799999237060547",7
2011-03-25,"30,0",7
2011-03-28,"29,0",7
2011-03-29,"30,149999618530273",7
2011-03-30,"30,450000762939453",7
2011-03-31,"30,049999237060547",7
2011-04-01,"30,25",7
2011-04-04,"29,75",7
2011-04-05,"30,25",7
2011-04-06,"31,0",7
2011-04-07,"30,25",7
2011-04-08,"30,25",7
2011-04-11,"31,25",7
2011-04-12,"30,5",7
2011-04-13,"30,5",7
2011-04-14,"32,5",7
2011-04-15,"32,25",7
2011-04-18,"32,25",7
2011-04-19,"32,25",7
2011-04-20,"32,25",7
2011-04-21,"32,75",7
2011-04-25,"35,650001525878906",7
2011-04-26,"35,0",7
2011-04-27,"35,25",7
2011-04-28,"35,25",7
2011-04-29,"38,0",7
2011-05-02,"38,25",7
2011-05-03,"36,09000015258789",7
2011-05-04,"36,0",7
2011-05-05,"35,29999923706055",7
2011-05-06,"35,29999923706055",7
2011-05-09,"35,5",7
2011-05-10,"35,5",7
2011-05-11,"36,0",7
2011-05-12,"35,25",7
2011-05-13,"34,5",7
2011-05-16,"34,25",7
2011-05-17,"34,0",7
2011-05-18,"35,5",7
2011-05-19,"35,5",7
2011-05-20,"35,5",7
2011-05-23,"35,5",7
2011-05-24,"35,5",7
2011-05-25,"35,5",7
2011-05-26,"34,0",7
2011-05-27,"34,0",7
2011-05-31,"35,45000076293945",7
2011-06-01,"34,5",7
2011-06-02,"35,25",7
2011-06-03,"35,25",7
2011-06-06,"36,0",7
2011-06-07,"34,52000045776367",7
2011-06-08,"34,0",7
2011-06-09,"34,0",7
2011-06-10,"32,0",7
2011-06-13,"32,0",7
2011-06-14,"34,45000076293945",7
2011-06-15,"34,79999923706055",7
2011-06-16,"34,79999923706055",7
2011-06-17,"34,79999923706055",7
2011-06-20,"34,79999923706055",7
2011-06-21,"34,79999923706055",7
2011-06-22,"34,79999923706055",7
2011-06-23,"34,79999923706055",7
2011-06-24,"34,5",7
2011-06-27,"33,0",7
2011-06-28,"35,25",7
2011-06-29,"35,25",7
2011-06-30,"35,25",7
2011-07-01,"36,0",7
2011-07-05,"36,0",7
2011-07-06,"36,0",7
2011-07-07,"36,5",7
2011-07-08,"36,5",7
2011-07-11,"35,75",7
2011-07-12,"35,0",7
2011-07-13,"35,0",7
2011-07-14,"35,79999923706055",7
2011-07-15,"34,20000076293945",7
2011-07-18,"35,5",7
2011-07-19,"34,5",7
2011-07-20,"34,0",7
2011-07-21,"35,849998474121094",7
2011-07-22,"36,5",7
2011-07-25,"38,0",7
2011-07-26,"38,0",7
2011-07-27,"38,0",7
2011-07-28,"38,0",7
2011-07-29,"38,0",7
2011-08-01,"38,0",7
2011-08-02,"38,0",7
2011-08-03,"38,0",7
2011-08-04,"31,200000762939453",7
2011-08-05,"30,0",7
2011-08-08,"27,0",7
2011-08-09,"28,5",7
2011-08-10,"28,5",7
2011-08-11,"29,75",7
2011-08-12,"27,5",7
2011-08-15,"28,5",7
2011-08-16,"30,0",7
2011-08-17,"30,0",7
2011-08-18,"27,549999237060547",7
2011-08-19,"24,75",7
2011-08-22,"24,0",7
2011-08-23,"26,0",7
2011-08-24,"27,0",7
2011-08-25,"27,5",7
2011-08-26,"27,5",7
2011-08-29,"27,5",7
2011-08-30,"29,850000381469727",7
2011-08-31,"29,850000381469727",7
2011-09-01,"29,850000381469727",7
2011-09-02,"29,850000381469727",7
2011-09-06,"28,75",7
2011-09-07,"28,75",7
2011-09-08,"28,75",7
2011-09-09,"28,75",7
2011-09-12,"29,5",7
2011-09-13,"29,5",7
2011-09-14,"28,0",7
2011-09-15,"27,25",7
2011-09-16,"30,0",7
2011-09-19,"27,5",7
2011-09-20,"27,5",7
2011-09-21,"27,5",7
2011-09-22,"26,0",7
2011-09-23,"25,25",7
2011-09-26,"26,25",7
2011-09-27,"26,25",7
2011-09-28,"26,25",7
2011-09-29,"26,25",7
2011-09-30,"26,25",7
2011-10-03,"26,25",7
2011-10-04,"26,25",7
2011-10-05,"26,25",7
2011-10-06,"26,149999618530273",7
2011-10-07,"26,200000762939453",7
2011-10-10,"26,200000762939453",7
2011-10-11,"26,75",7
2011-10-12,"26,75",7
2011-10-13,"29,0",7
2011-10-14,"32,0",7
2011-10-17,"28,5",7
2011-10-18,"28,5",7
2011-10-19,"28,5",7
2011-10-20,"30,0",7
2011-10-21,"30,0",7
2011-10-24,"30,0",7
2011-10-25,"30,649999618530273",7
2011-10-26,"30,5",7
2011-10-27,"30,0",7
2011-10-28,"30,0",7
2011-10-31,"30,600000381469727",7
2011-11-01,"31,350000381469727",7
2011-11-02,"30,5",7
2011-11-03,"30,5",7
2011-11-04,"31,700000762939453",7
2011-11-07,"31,5",7
2011-11-08,"31,850000381469727",7
2011-11-09,"26,0",7
2011-11-10,"30,84000015258789",7
2011-11-11,"30,84000015258789",7
2011-11-14,"30,0",7
2011-11-15,"30,0",7
2011-11-16,"31,5",7
2011-11-17,"31,5",7
2011-11-18,"31,5",7
2011-11-21,"31,5",7
2011-11-22,"28,850000381469727",7
2011-11-23,"30,0",7
2011-11-25,"30,0",7
2011-11-28,"28,399999618530273",7
2011-11-29,"28,399999618530273",7
2011-11-30,"29,0",7
2011-12-01,"30,25",7
2011-12-02,"30,25",7
2011-12-05,"29,850000381469727",7
2011-12-06,"28,850000381469727",7
2011-12-07,"28,850000381469727",7
2011-12-08,"29,5",7
2011-12-09,"28,75",7
2011-12-12,"27,0",7
2011-12-13,"26,280000686645508",7
2011-12-14,"25,5",7
2011-12-15,"25,950000762939453",7
2011-12-16,"25,950000762939453",7
2011-12-19,"25,950000762939453",7
2011-12-20,"25,75",7
2011-12-21,"25,75",7
2011-12-22,"26,950000762939453",7
2011-12-23,"28,0",7
2011-12-27,"28,0",7
2011-12-28,"28,0",7
2011-12-29,"25,25",7
2011-12-30,"25,25",7
2012-01-03,"25,25",7
2012-01-04,"28,350000381469727",7
2012-01-05,"28,5",7
2012-01-06,"28,5",7
2012-01-09,"28,75",7
2012-01-10,"28,850000381469727",7
2012-01-11,"28,700000762939453",7
2012-01-12,"29,299999237060547",7
2012-01-13,"29,299999237060547",7
2012-01-17,"29,049999237060547",7
2012-01-18,"28,75",7
2012-01-19,"29,75",7
2012-01-20,"29,75",7
2012-01-23,"30,5",7
2012-01-24,"30,5",7
2012-01-25,"30,5",7
2012-01-26,"29,25",7
2012-01-27,"29,5",7
2012-01-30,"29,5",7
2012-01-31,"28,600000381469727",7
2012-02-01,"30,0",7
2012-02-02,"29,850000381469727",7
2012-02-03,"29,5",7
2012-02-06,"28,75",7
2012-02-07,"28,899999618530273",7
2012-02-08,"28,899999618530273",7
2012-02-09,"29,0",7
2012-02-10,"29,0",7
2012-02-13,"29,5",7
2012-02-14,"29,25",7
2012-02-15,"29,25",7
2012-02-16,"29,25",7
2012-02-17,"29,25",7
2012-02-21,"29,25",7
2012-02-22,"29,25",7
2012-02-23,"29,25",7
2012-02-24,"29,5",7
2012-02-27,"28,25",7
2012-02-28,"27,950000762939453",7
2012-02-29,"28,0",7
2012-03-01,"29,25",7
2012-03-02,"28,600000381469727",7
2012-03-05,"29,5",7
2012-03-06,"29,0",7
2012-03-07,"28,25",7
2012-03-08,"29,649999618530273",7
2012-03-09,"29,5",7
2012-03-12,"30,25",7
2012-03-13,"29,1200008392334",7
2012-03-14,"29,149999618530273",7
2012-03-15,"29,149999618530273",7
2012-03-16,"28,5",7
2012-03-19,"29,450000762939453",7
2012-03-20,"28,5",7
2012-03-21,"28,399999618530273",7
2012-03-22,"27,5",7
2012-03-23,"29,5",7
2012-03-26,"29,5",7
2012-03-27,"28,649999618530273",7
2012-03-28,"30,25",7
2012-03-29,"30,25",7
2012-03-30,"29,350000381469727",7
2012-04-02,"29,350000381469727",7
2012-04-03,"31,149999618530273",7
2012-04-04,"30,649999618530273",7
2012-04-05,"33,25",7
2012-04-09,"33,25",7
2012-04-10,"32,25",7
2012-04-11,"31,5",7
2012-04-12,"31,75",7
2012-04-13,"30,5",7
2012-04-16,"31,549999237060547",7
2012-04-17,"31,75",7
2012-04-18,"31,75",7
2012-04-19,"31,75",7
2012-04-20,"31,75",7
2012-04-23,"31,75",7
2012-04-24,"32,0",7
2012-04-25,"31,709999084472656",7
2012-04-26,"32,75",7
2012-04-27,"32,75",7
2012-04-30,"32,75",7
2012-05-01,"32,75",7
2012-05-02,"32,5",7
2012-05-03,"32,349998474121094",7
2012-05-04,"31,75",7
2012-05-07,"31,75",7
2012-05-08,"31,75",7
2012-05-09,"31,5",7
2012-05-10,"31,25",7
2012-05-11,"30,25",7
2012-05-14,"30,850000381469727",7
2012-05-15,"30,850000381469727",7
2012-05-16,"28,899999618530273",7
2012-05-17,"28,450000762939453",7
2012-05-18,"28,950000762939453",7
2012-05-21,"28,899999618530273",7
2012-05-22,"29,350000381469727",7
2012-05-23,"28,25",7
2012-05-24,"28,25",7
2012-05-25,"28,25",7
2012-05-29,"28,700000762939453",7
2012-05-30,"30,0",7
2012-05-31,"30,0",7
2012-06-01,"30,0",7
2012-06-04,"30,0",7
2012-06-05,"30,0",7
2012-06-06,"27,5",7
2012-06-07,"27,5",7
2012-06-08,"28,1200008392334",7
2012-06-11,"28,899999618530273",7
2012-06-12,"28,649999618530273",7
2012-06-13,"28,850000381469727",7
2012-06-14,"28,850000381469727",7
2012-06-15,"28,850000381469727",7
2012-06-18,"28,850000381469727",7
2012-06-19,"28,850000381469727",7
2012-06-20,"30,5",7
2012-06-21,"29,350000381469727",7
2012-06-22,"29,5",7
2012-06-25,"29,5",7
2012-06-26,"28,25",7
2012-06-27,"28,25",7
2012-06-28,"28,25",7
2012-06-29,"28,700000762939453",7
2012-07-02,"28,700000762939453",7
2012-07-03,"29,25",7
2012-07-05,"29,25",7
2012-07-06,"29,25",7
2012-07-09,"28,649999618530273",7
2012-07-10,"28,799999237060547",7
2012-07-11,"28,799999237060547",7
2012-07-12,"28,799999237060547",7
2012-07-13,"29,0",7
2012-07-16,"29,0",7
2012-07-17,"29,0",7
2012-07-18,"29,0",7
2012-07-19,"29,0",7
2012-07-20,"29,0",7
2012-07-23,"29,0",7
2012-07-24,"29,0",7
2012-07-25,"28,0",7
2012-07-26,"28,0",7
2012-07-27,"28,0",7
2012-07-30,"27,75",7
2012-07-31,"27,75",7
2012-08-01,"28,299999237060547",7
2012-08-02,"28,75",7
2012-08-03,"28,5",7
2012-08-06,"28,5",7
2012-08-07,"29,25",7
2012-08-08,"29,399999618530273",7
2012-08-09,"30,200000762939453",7
2012-08-10,"30,200000762939453",7
2012-08-13,"30,200000762939453",7
2012-08-14,"29,0",7
2012-08-15,"29,0",7
2012-08-16,"30,450000762939453",7
2012-08-17,"30,0",7
2012-08-20,"30,0",7
2012-08-21,"29,75",7
2012-08-22,"29,75",7
2012-08-23,"30,5",7
2012-08-24,"29,5",7
2012-08-27,"29,5",7
2012-08-28,"29,5",7
2012-08-29,"29,5",7
2012-08-30,"29,5",7
2012-08-31,"30,049999237060547",7
2012-09-04,"30,049999237060547",7
2012-09-05,"28,25",7
